episode,target,ai_starts,ai_payout,score,both_steal,ai_action,target_action,policy_loss,value_loss,entropy,loss
613,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0035557812079787254,0.7204557415097952,0.10490706739074085,0.36273458506911993
614,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.0013995617628097534,0.15913677960634232,0.11246739736088784,0.07984328828752041
615,always_split,0,100.0,1.0,0,STEAL,SPLIT,1.1632218956947327e-05,0.011396975887691951,0.11355475967138773,0.004574569873511791
616,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.00028292834758758545,0.7323198243975639,0.11389911165315425,0.36473798262886703
617,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.001651933416724205,0.22874145838432014,0.11667831497470615,0.1115519879385829
618,honest,1,100.0,1.0,0,STEAL,SPLIT,0.000594552606344223,0.44585214368999004,0.11809331200493034,0.22233970508386847
619,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.006459033116698265,0.1620912670623511,0.11462036260491004,0.07344040647149086
620,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.051068197935819626,0.10040407651104033,0.09528863209561678,-0.0018190350383520126
621,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0017825812101364136,0.20146879833191633,0.08635732797847595,0.10165341943502426
622,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0024750716984272003,0.014367338344072778,0.0853731072274968,0.0038548633456230164
623,honest,0,100.0,1.0,0,STEAL,SPLIT,0.004244523122906685,0.6899426877498627,0.10026456006016815,0.3482132274657488
624,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.0008457629010081291,0.15991773281712085,0.09990526578621939,0.07811404741369188
625,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.001260075718164444,0.010797850260132691,0.1126298551535001,0.0030125491321086884
626,always_steal,1,0.0,0.0,0,SPLIT,STEAL,0.006247060373425484,0.8084012679755688,0.11351330723846331,0.40931255649775267
627,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.0020178426057100296,0.2788356945384294,0.11378161935135722,0.14029787317849696
628,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0019524302333593369,0.37493096478283405,0.10057458558731014,0.18450730061158538
629,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.008721228688955307,0.003520721948348182,0.12118572035251418,-0.008172720670700073
630,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.00021464237943291664,0.1545557240024209,0.12621435106848367,0.07623034616699442
631,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0019346624612808228,0.4565475955605507,0.1359651080565527,0.2249794825911522
632,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,0.005006931722164154,0.22308438527397811,0.1342526691223611,0.11520658526569605
633,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.007008758140727878,0.39338607154786587,0.1346185610163957,0.188338085077703
634,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.0024795308709144592,0.13238589267712086,0.10058150655095233,0.06766665633767843
635,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.004033327102661133,0.011398455300877686,0.11533307274658,0.0005125701427459717
636,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.0003374926745891571,0.7605041600763798,0.10114003312264686,0.3789032157510519
637,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.002650843933224678,0.22948388569056988,0.11355359210574534,0.11095557262888178
638,honest,1,100.0,1.0,0,STEAL,SPLIT,0.0015826188027858734,0.4196514990180731,0.11285803130158456,0.210279805585742
639,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0020802627550438046,0.15405854769051075,0.11740170571647468,0.07377499403082766
640,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.025263981893658638,0.10669900942593813,0.09831577265867963,0.027102363295853138
641,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0026418305933475494,0.26767679769545794,0.09138046004227363,0.13556642085313797
642,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0010796692222356796,0.03698603772591014,0.08184025567607023,0.016594938933849335
643,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.005282851401716471,0.7546525076031685,0.0970933268108638,0.37107249116525054
644,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.004967520013451576,0.26154869236052036,0.09954756571823964,0.12481134803965688
645,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.001995507627725601,0.029002003661844356,0.11844563453632873,0.015312056988477707
646,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.0007254394004121423,0.7611005716025829,0.11480754458898446,0.38012765161693096
647,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.0014427294954657555,0.2185161078814417,0.10977504296897678,0.10960304120089859
648,honest,1,50.0,0.5,0,SPLIT,SPLIT,-0.014075759798288345,0.05377232423052192,0.11329173456761055,0.011677484959363937
649,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.004045192152261734,0.19734202977269888,0.12413564167945879,0.10147484112530947
650,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0005535040982067585,0.012950348283993662,0.12536704843660118,0.00466799596324563
651,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.002807043492794037,0.6476989183574915,0.1372257418006484,0.31967016495764256
652,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,-0.010473206522874534,0.21467871824279428,0.14115852173563326,0.09545456341584213
653,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.003929704427719116,0.44222763925790787,0.1297458926019317,0.2158866636455059
654,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.004574162885546684,0.14545216667465866,0.12153799699808587,0.06693655392155051
655,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.0004103146493434906,0.011074594077740585,0.11235289350952371,0.004824090749025345
656,always_steal,1,0.0,0.0,0,SPLIT,STEAL,0.0003242809325456619,0.7953410502523184,0.10947411619781633,0.3969000631477684
657,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.0012781694531440735,0.2896784208714962,0.10878162560766214,0.1450295615941286
658,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.00010595843195915222,0.3340417081490159,0.1060373375985364,0.16585452295839787
659,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.011635890230536461,0.004085741618443883,0.10883599312364822,-0.010681398212909698
660,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.022194277495145798,0.0007131476731956354,0.11992134881438687,-0.02303691953420639
661,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.006830471800640225,0.1304610820952803,0.13357058789551957,0.0570643646933604
662,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.010199043899774551,0.011954403782681311,0.14664727543640765,-0.005688309669494629
663,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0056891897693276405,0.7218730971217155,0.15857426731963642,0.36504000425338745
664,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.007039185613393784,0.20054955780506134,0.15639843178360024,0.09167161956429482
665,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0019034792203456163,0.015012072964964318,0.16252734213048825,0.003977282554842532
666,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.004020189866423607,0.7901916541159153,0.16468885696667712,0.3894287431612611
667,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,-0.009518610313534737,0.260049190139398,0.16695801130117616,0.11883640568703413
668,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.018630385398864746,0.32165378239005804,0.1496829160460038,0.14069967903196812
669,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,0.012842468917369843,0.0037909593830818267,0.1461283111893863,0.013276675716042519
670,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.003665383905172348,0.16764547303318977,0.14253622484466177,0.07873200625181198
671,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0014980342239141464,0.4117433922365308,0.14497097902494716,0.20292395260185003
672,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.01140238530933857,0.15430902890511788,0.13426720126881264,0.06440945342183113
673,honest,0,100.0,1.0,0,STEAL,SPLIT,0.007223567459732294,0.5403213016688824,0.15865389003010932,0.2757976856082678
674,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.007525494322180748,0.24840071564540267,0.14484066559089115,0.11522645130753517
675,always_split,0,50.0,0.5,0,SPLIT,SPLIT,-0.0004994682967662811,0.02127269138873089,0.16409371214103885,0.008495941758155823
676,always_steal,1,0.0,0.0,0,SPLIT,STEAL,-0.027496553026139736,0.17357896477915347,0.15509653565095505,0.05774196423590183
677,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.004715387476608157,0.01038207613692066,0.14460160263843136,0.008460420416668057
678,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0014139427803456783,0.5687100440263748,0.1436804740333173,0.2815042771399021
679,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,0.001231905072927475,0.003929566169659893,0.14127578919215011,0.0017839372158050537
680,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.0014401189982891083,0.1360873132944107,0.1463058334265952,0.06802073121070862
681,always_steal,0,0.0,0.0,0,SPLIT,STEAL,-0.01564699225127697,0.4396930541843176,0.14253774111784878,0.20277416225872003
682,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.0017368476837873459,0.22508245357312262,0.13380835975840455,0.11293996710810461
683,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0007952756714075804,0.411127507686615,0.13612755374924745,0.20499773975461721
684,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.003591179847717285,0.13226489908993244,0.1310503185413836,0.06123076379299164
685,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0016499292105436325,0.01781346075386736,0.1284656619245652,0.005972160026431084
686,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.002713850699365139,0.8354295287281275,0.11062770890566753,0.4193223468028009
687,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.0008964799344539642,0.3445498691871762,0.11204363649449078,0.17205098154954612
688,honest,1,100.0,1.0,0,STEAL,SPLIT,0.00013076607137918472,0.28157406114041805,0.10584074946382316,0.13985937659163028
689,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.0017543989233672619,0.08117432666404056,0.11604699797317153,0.041181095177307725
690,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0033953171223402023,0.004093740441589944,0.10408614920743275,-0.0023893211036920547
691,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.001277616247534752,0.5726122427731752,0.09224995515251067,0.28410600214556325
692,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.0002869674935936928,0.1312141723901732,0.08092976801708573,0.0650847558863461
693,honest,0,100.0,1.0,0,STEAL,SPLIT,0.00035519152879714966,0.7411631606519222,0.08383027724630665,0.3700984716415405
694,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.00015476718544960022,0.24511316628195345,0.07803257901105098,0.12162148673087358
695,always_split,0,100.0,1.0,0,STEAL,SPLIT,-2.3479515220969915e-05,0.019054649226745823,0.09141264701611362,0.008589718374423683
696,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.0009716770146042109,0.7450623419135809,0.08084471069741994,0.3707510423992062
697,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0008099554106593132,0.20536725013516843,0.09239607473136857,0.10094970613135956
698,honest,1,100.0,1.0,0,STEAL,SPLIT,0.0008821096271276474,0.4740027878433466,0.08940337575040758,0.23698944602438132
699,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0019748015329241753,0.15502986920182593,0.09159317711601034,0.07462419755756855
700,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.021203920245170593,0.13624353520572186,0.07293808533722768,0.04618847370147705
701,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0008344613015651703,0.20224848680663854,0.06965912888699677,0.10126211494207382
702,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0007218988612294197,0.015102713321141437,0.06453128684370313,0.006184135563671589
703,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0021073054522275925,0.6964344903826714,0.0735381442354992,0.34958916530013084
704,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.0005293609574437141,0.14251660805894062,0.07247404474765062,0.07106293400283903
705,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0008656606078147888,0.012129739556570485,0.08511290447495412,0.004348095506429672
706,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.002013005316257477,0.7818417269736528,0.06431548301770817,0.3922907046508044
707,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.0005161836743354797,0.19605685881106183,0.06840077842934988,0.09786060638725758
708,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.00020526908338069916,0.5473664570599794,0.057709746732143685,0.2729008716996759
709,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-4.543084651231766e-05,0.19482598768081516,0.06557909473485779,0.09671177994459867
710,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0017613205127418041,0.013382967121181366,0.060545304892002605,0.004324706736952066
711,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0009706392884254456,0.5867988988757133,0.05451547189295525,0.29382493905723095
712,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.0002551991492509842,0.15125276174512692,0.0478638626736938,0.0754029555246234
713,honest,0,100.0,1.0,0,STEAL,SPLIT,0.00022040493786334991,0.7082733660936356,0.05217020110285375,0.3538353950716555
714,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.0009226375259459019,0.25171972205862403,0.04832573898602277,0.1262992387637496
715,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.00048556551337242126,0.025341340642128785,0.05617162474663928,0.011623376747593284
716,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.0010290294885635376,0.8631430994719267,0.05232322239317,0.4320773413637653
717,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-1.9847415387630463e-05,0.25342628732323647,0.055954048060812056,0.1261337679461576
718,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.028187660966068506,0.38566396199166775,0.04512153274845332,0.16419310681521893
719,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,6.33038580417633e-05,0.11857653593528994,0.0427770847982174,0.05892379954457283
720,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.003509923815727234,0.009061591747922648,0.05669050909637008,0.00045397505164146423
721,always_steal,0,0.0,0.0,1,STEAL,STEAL,3.437558189034462e-05,0.50125249940902,0.049539258354343474,0.25016521429643035
722,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.0009279623627662659,0.10373499678826192,0.051525206208680174,0.05228019505739212
723,honest,0,100.0,1.0,0,STEAL,SPLIT,0.00039493292570114136,0.7659338563680649,0.05018061817463604,0.382860055193305
724,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.0005940701812505722,0.3029075269587338,0.05957117150683189,0.15145211480557919
725,always_split,0,100.0,1.0,0,STEAL,SPLIT,8.684583008289337e-05,0.05287759683352533,0.054367853110306896,0.0259819645434618
726,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.0004652682691812515,0.9076610803604126,0.0584096102102194,0.45371173741295934
727,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,8.681882172822952e-05,0.3510777372866869,0.051744626311119646,0.17510823695920408
728,honest,1,100.0,1.0,0,STEAL,SPLIT,-5.443580448627472e-05,0.2790778325870633,0.05840425291535212,0.13890044670552015
729,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.0010487614199519157,0.07987302226274551,0.05483601341256872,0.04043690860271454
730,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0034511921694502234,0.009089799027606205,0.04902181194484001,0.0006034906837157905
731,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0003621270880103111,0.5434682425111532,0.039750791031110566,0.27097448089625686
732,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.00034175430482719094,0.14588432107120752,0.03753431215591263,0.07290856319013983
733,honest,0,100.0,1.0,0,STEAL,SPLIT,1.9200611859560013e-05,0.677843514829874,0.03952465072507039,0.3385457117110491
734,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.00018509477376937866,0.24878580123186111,0.03566840654093539,0.1242213062942028
735,always_split,0,100.0,1.0,0,STEAL,SPLIT,-2.308189868927002e-05,0.03375815145680239,0.04120334246545099,0.016443956643342972
736,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.00034624896943569183,0.8240259699523449,0.039512461029517,0.4112715896917507
737,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0006459169089794159,0.3255785913206637,0.04418614444875857,0.1617015313822776
738,honest,1,50.0,0.5,0,SPLIT,SPLIT,-0.01568055897951126,0.017919020785484463,0.04118652306351578,-0.007132913917303085
739,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0013272333890199661,0.1474399546859786,0.03906445117172552,0.0720021165907383
740,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0006182972574606538,0.006792843882067245,0.03187294799135998,0.002459386014379561
741,always_steal,0,0.0,0.0,1,STEAL,STEAL,-9.937211871147156e-06,0.4715223591774702,0.035242694153566845,0.23539881221950054
742,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.00015344657003879547,0.11409008690679912,0.03542062897759024,0.05653736740350723
743,honest,0,100.0,1.0,0,STEAL,SPLIT,5.071749910712242e-05,0.7432667948305607,0.037961663998430595,0.3713044933974743
744,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.00013987161219120026,0.2818320728838444,0.031736425291455816,0.14045879431068897
745,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0001584542915225029,0.05647368811656861,0.03729385587212164,0.027705457992851734
746,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.0003041420131921768,0.8687240649014711,0.03231838491774397,0.4337347176769981
747,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.00020221620798110962,0.37352040270343423,0.03956577516510151,0.1861623376607895
748,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0005440283566713333,0.30931160040199757,0.03567985065456014,0.1537549775093794
749,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0003194231539964676,0.07606861155363731,0.03808320114330854,0.037334052845835686
750,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0011980906128883362,0.007600246908396002,0.04792913528945064,0.0021227505058050156
751,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.00022558122873306274,0.5282716099172831,0.04216913519485388,0.26393970334902406
752,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,-0.04006903991103172,0.14877475169487298,0.043718274690036196,0.03388115577399731
753,honest,0,100.0,1.0,0,STEAL,SPLIT,-5.420297384262085e-05,0.6238064281642437,0.03999001866031904,0.3114491058513522
754,tit_for_tat,1,50.0,0.5,0,SPLIT,SPLIT,-0.04364175722002983,0.017214652037068845,0.03660432002652669,-0.03540046699345112
755,always_split,0,50.0,0.5,0,SPLIT,SPLIT,-0.0334892962127924,0.0031409015336976154,0.03749908664030954,-0.032293835654854774
756,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.0005245059728622437,0.16373710613697767,0.03247371458564885,0.08206832408905029
757,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,6.064772605895996e-05,0.014325770419560513,0.03247856374946423,0.00689875241369009
758,honest,1,100.0,1.0,0,STEAL,SPLIT,7.642433047294617e-05,0.6619016658514738,0.027431722315668594,0.33075294084846973
759,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.00012802204582840204,0.2274450093973428,0.030664416633953806,0.11354389670304954
760,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.00026374682784080505,0.011932044049615342,0.028140601109043928,0.005948375910520554
761,always_steal,0,0.0,0.0,1,STEAL,STEAL,-1.6448087990283966e-05,0.525005741044879,0.03033518045049277,0.2621830691350624
762,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.00022813957184553146,0.15885008301120251,0.02983618808138999,0.07889855076791719
763,honest,0,100.0,1.0,0,STEAL,SPLIT,2.6030465960502625e-05,0.5808427222073078,0.032540438922296744,0.2901219818741083
764,tit_for_tat,1,50.0,0.5,0,SPLIT,SPLIT,-0.017905376851558685,0.008023587220662876,0.0295434004656272,-0.014189025852829218
765,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.0006213337182998657,0.15516549069434404,0.039249555637070443,0.0778115876019001
766,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.00048555992543697357,0.4628117233514786,0.042707589076599106,0.23049325868487358
767,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,-0.028018628247082233,0.18351082340814173,0.04149760877044173,0.06332181766629219
768,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0006418973207473755,0.3595744604244828,0.03404664886329556,0.17880486510694027
769,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0002961941063404083,0.13827583713282365,0.03005710908473702,0.06854116544127464
770,always_split,1,100.0,1.0,0,STEAL,SPLIT,5.465000867843628e-06,0.013541804823034909,0.028634670150495367,0.006490014493465424
771,always_steal,0,0.0,0.0,1,STEAL,STEAL,-2.2388994693756104e-06,0.5927055887877941,0.027098864164145198,0.29607956716790795
772,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.00010589137673377991,0.2602088120765984,0.028247769630979747,0.12971603870391846
773,honest,0,100.0,1.0,0,STEAL,SPLIT,5.788728594779968e-05,0.3804265037178993,0.02891122566506965,0.18998202309012413
774,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.0007112706080079079,0.11242161912377924,0.03027794400259154,0.056619299575686455
775,always_split,0,100.0,1.0,0,STEAL,SPLIT,-6.553530693054199e-05,0.02547419884285773,0.028847890673205256,0.012383099645376205
776,always_steal,1,0.0,0.0,1,STEAL,STEAL,-7.438287138938904e-05,0.7114351689815521,0.028023957485856954,0.3553629544330761
777,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-8.18474218249321e-05,0.3087872816249728,0.027313151462294627,0.15403867326676846
778,honest,1,100.0,1.0,0,STEAL,SPLIT,-4.756264388561249e-05,0.22893188707530499,0.02603823455137899,0.11415799707174301
779,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-1.2950971722602844e-05,0.09337658416188788,0.02535555532813305,0.04642179049551487
780,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.00025992467999458313,0.0037598379612973076,0.02658804503880674,0.001354128122329712
781,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0001267576590180397,0.44175645243376493,0.02417270094883861,0.2205097358673811
782,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,1.6089528799057007e-05,0.1293944262433797,0.023955077842401806,0.06447375193238258
783,honest,0,100.0,1.0,0,STEAL,SPLIT,-3.905594348907471e-05,0.6815715804696083,0.024221950792707503,0.34050451777875423
784,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.0002476964145898819,0.22125275363214314,0.02191695487999823,0.11015951074659824
785,always_split,0,100.0,1.0,0,STEAL,SPLIT,-2.831965684890747e-05,0.05560694558516843,0.023489090366638266,0.02754025161266327
786,always_steal,1,0.0,0.0,1,STEAL,STEAL,-1.9744038581848145e-07,0.8664457648992538,0.021900548294070177,0.4330036914907396
787,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-3.2017938792705536e-05,0.3433177750557661,0.02438766350678634,0.17138299718499184
788,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.00010086037218570709,0.2504073418676853,0.02594967461482156,0.12484331242740154
789,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,9.442493319511414e-05,0.0845477333518545,0.02355264801008161,0.04213276877999306
790,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0005610557273030281,0.004222583483624476,0.0255742500157794,0.0012945074122399092
791,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.00042271148413419724,0.4995668735355139,0.027810161554953083,0.24908262980170548
792,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.00015748292207717896,0.13593255399609916,0.02767964988015592,0.0675320066511631
793,honest,0,50.0,0.5,0,SPLIT,SPLIT,-0.0094907246530056,0.13243761053308845,0.03532073099631816,0.05637487769126892
794,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.0013914667069911957,0.2402224838733673,0.06970511563122272,0.1180227231234312
795,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.032037791796028614,0.06530247184048221,0.35035514179617167,-0.0028901202604174614
796,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.05392946396023035,0.9909383244812489,0.4985351259820163,0.43655435740947723
797,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.07117975316941738,0.3429361879825592,0.3653457183390856,0.09663487860234454
798,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.04653159010922536,0.3434700481593609,0.4508070140145719,0.12069536373019218
799,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.07605824060738087,0.13792736042523757,0.5184222697280347,-0.012278793379664421
800,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.030239581130445004,0.010237610240437789,0.5552437058649957,0.029805947095155716
801,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.10039346944540739,0.6277922932058573,0.8015700881369412,0.20548697840422392
802,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.09661410097032785,0.14666859450517222,0.466911937110126,-0.027948923408985138
803,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.0268331877887249,0.6716353464871645,0.44700819393619895,0.30451441556215286
804,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.07838168740272522,0.2590879835188389,0.55431347200647,0.04561916703823954
805,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.009592635673470795,0.058332560265171196,0.12669952312717214,0.01830666058231145
806,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.051185205578804016,0.6275354102253914,0.38012880977476016,0.2587812107449281
807,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.05565867852419615,0.2668014026712626,0.5379779449431226,0.07236222957726568
808,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.021027683280408382,0.23851096956059337,0.7448074598796666,0.09077973291277885
809,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.05982023198157549,0.11246176853092038,0.6556685725226998,-0.010146037675440311
810,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.064542256295681,0.05359943609801121,0.35867254715412855,-0.04132925905287266
811,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.022666083998046815,0.7451987527310848,0.3544843234412838,0.34638844057917595
812,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.045702639035880566,0.4922729339450598,0.7927258675917983,0.1925065580289811
813,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.04870712012052536,0.15827961033210158,0.9317892636172473,0.021114779636263847
814,tit_for_tat,1,0.0,0.0,1,STEAL,STEAL,-0.10346321668475866,0.40717691741883755,0.8284526071511209,0.0918407179415226
815,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.06480844272300601,0.18896389193832874,0.22261237128986977,0.027447391679743305
816,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.07516956492327154,0.39760144241154194,0.19563611838384531,0.12167479190975428
